MCC;MNC;LAC_TAC;eNB_gNB;CI;ECI_NCI;CGI_ECGI_NCGI;PARAGON_ID;CELL_IDENTIFIER;TECNOLOGIA;BANDA;LATITUDE;LONGITUDE;AZIMUTE;NOME;MORADA;MORADA1;FREGUESIA;Concelho;Concelho_CD;Distrito;Distrito_CD;CP4;CP3;DESIGNACAO_POSTAL;DATA;DICOFRE;OPENING;RADIUS
268;02;11000;;13972;;268-02-11000-13972;268-02-11000-13972;;2;;40.474136;-7.60447;135;ALDEIAS-GOUVEIA M;;;UNIAO DAS FREGUESIAS DE ALDEIAS E MANGUALDE DA SERRA;GOUVEIA;0906;GUARDA;09;;;;09/02/2026;090623;63;11724
268;02;11000;;13973;;268-02-11000-13973;268-02-11000-13973;;2;;40.474136;-7.60447;245;ALDEIAS-GOUVEIA M;;;UNIAO DAS FREGUESIAS DE ALDEIAS E MANGUALDE DA SERRA;GOUVEIA;0906;GUARDA;09;;;;09/02/2026;090623;63;14000
268;02;11000;;38661;;268-02-11000-38661;268-02-11000-38661;;2;;40.506711;-7.517053;35;FOLGOSINHO;;;FOLGOSINHO;GOUVEIA;0906;GUARDA;09;;;;09/02/2026;090605;55;14000
268;02;11000;;38662;;268-02-11000-38662;268-02-11000-38662;;2;;40.506711;-7.517053;220;FOLGOSINHO;;;FOLGOSINHO;GOUVEIA;0906;GUARDA;09;;;;09/02/2026;090605;55;14000
268;02;11000;;38663;;268-02-11000-38663;268-02-11000-38663;;2;;40.506711;-7.517053;315;FOLGOSINHO;;;FOLGOSINHO;GOUVEIA;0906;GUARDA;09;;;;09/02/2026;090605;55;14000
268;02;11000;;41851;;268-02-11000-41851;268-02-11000-41851;;2;;40.354667;-7.726667;10;VALEZIM;;;VALEZIM;SEIA;0912;GUARDA;09;;;;09/02/2026;091225;63;14000
268;02;11000;;41852;;268-02-11000-41852;268-02-11000-41852;;2;;40.354667;-7.726667;145;VALEZIM;;;VALEZIM;SEIA;0912;GUARDA;09;;;;09/02/2026;091225;63;14000
268;02;11000;;41853;;268-02-11000-41853;268-02-11000-41853;;2;;40.354667;-7.726667;240;VALEZIM;;;VALEZIM;SEIA;0912;GUARDA;09;;;;09/02/2026;091225;63;14000
268;02;11001;;13451;;268-02-11001-13451;268-02-11001-13451;;2;;40.620309;-7.548238;25;FORNOS_DE_ALGODRES_211N4;;;INFIAS;FORNOS DE ALGODRES;0905;GUARDA;09;;;;09/02/2026;090507;63;14000
268;02;11001;;13452;;268-02-11001-13452;268-02-11001-13452;;2;;40.620309;-7.548238;115;FORNOS_DE_ALGODRES_211N4;;;INFIAS;FORNOS DE ALGODRES;0905;GUARDA;09;;;;09/02/2026;090507;63;6261
268;02;11001;;13453;;268-02-11001-13453;268-02-11001-13453;;2;;40.620309;-7.548238;250;FORNOS_DE_ALGODRES_211N4;;;INFIAS;FORNOS DE ALGODRES;0905;GUARDA;09;;;;09/02/2026;090507;63;14000
268;02;11001;;13501;;268-02-11001-13501;268-02-11001-13501;;2;;40.636604;-7.274946;130;SOBRAL_DA_SERRA_A25_221N4;;;SOBRAL DA SERRA;GUARDA;0907;GUARDA;09;;;;09/02/2026;090744;63;14000
268;02;11001;;13502;;268-02-11001-13502;268-02-11001-13502;;2;;40.636604;-7.274946;240;SOBRAL_DA_SERRA_A25_221N4;;;SOBRAL DA SERRA;GUARDA;0907;GUARDA;09;;;;09/02/2026;090744;63;14000
268;02;11001;;13503;;268-02-11001-13503;268-02-11001-13503;;2;;40.636604;-7.274946;325;SOBRAL_DA_SERRA_A25_221N4;;;SOBRAL DA SERRA;GUARDA;0907;GUARDA;09;;;;09/02/2026;090744;63;14000
268;02;11001;;38571;;268-02-11001-38571;268-02-11001-38571;;2;;40.302887;-7.235087;110;CASTELEIRO;;;CASTELEIRO;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091112;55;13401
268;02;11001;;38572;;268-02-11001-38572;268-02-11001-38572;;2;;40.302887;-7.235087;210;CASTELEIRO;;;CASTELEIRO;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091112;55;14000
268;02;11001;;38573;;268-02-11001-38573;268-02-11001-38573;;2;;40.302887;-7.235087;295;CASTELEIRO;;;CASTELEIRO;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091112;55;14000
268;02;11001;;41281;;268-02-11001-41281;268-02-11001-41281;;2;;41.048332;-7.167594;10;MUXAGATA;;;MUXAGATA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091410;63;14000
268;02;11001;;41282;;268-02-11001-41282;268-02-11001-41282;;2;;41.048332;-7.167594;200;MUXAGATA;;;MUXAGATA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091410;63;14000
268;02;11001;;41283;;268-02-11001-41283;268-02-11001-41283;;2;;41.048332;-7.167594;290;MUXAGATA;;;MUXAGATA;VILA NOVA DE FOZ COA;0914;GUARDA;09;;;;09/02/2026;091410;63;14000
268;02;11001;;41561;;268-02-11001-41561;268-02-11001-41561;;2;;40.39497;-6.8974;40;ALFAIATES;;;ALFAIATES;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091107;63;14000
268;02;11001;;41562;;268-02-11001-41562;268-02-11001-41562;;2;;40.39497;-6.8974;170;ALFAIATES;;;ALFAIATES;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091107;63;14000
268;02;11001;;41563;;268-02-11001-41563;268-02-11001-41563;;2;;40.39497;-6.8974;260;ALFAIATES;;;ALFAIATES;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091107;63;14000
268;02;11001;;41631;;268-02-11001-41631;268-02-11001-41631;;2;;40.305796;-7.129652;0;MEIMAO_420S5;;;UNIAO DAS FREGUESIAS DE SANTO ESTEVAO E MOITA;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091146;63;14000
268;02;11001;;41632;;268-02-11001-41632;268-02-11001-41632;;2;;40.305796;-7.129652;150;MEIMAO_420S5;;;UNIAO DAS FREGUESIAS DE SANTO ESTEVAO E MOITA;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091146;63;14000
268;02;11001;;41633;;268-02-11001-41633;268-02-11001-41633;;2;;40.305796;-7.129652;255;MEIMAO_420S5;;;UNIAO DAS FREGUESIAS DE SANTO ESTEVAO E MOITA;SABUGAL;0911;GUARDA;09;;;;09/02/2026;091146;63;14000
268;02;11100;;15891;;268-02-11100-15891;268-02-11100-15891;;2;;39.406317;-9.238366;0;ROYAL OBIDOS TR;;;VAU;OBIDOS;1012;LEIRIA;10;;;;09/02/2026;101207;63;5140
268;02;11100;;15892;;268-02-11100-15892;268-02-11100-15892;;2;;39.406317;-9.238366;120;ROYAL OBIDOS TR;;;VAU;OBIDOS;1012;LEIRIA;10;;;;09/02/2026;101207;63;3738
268;02;11100;;15893;;268-02-11100-15893;268-02-11100-15893;;2;;39.406317;-9.238366;240;ROYAL OBIDOS TR;;;VAU;OBIDOS;1012;LEIRIA;10;;;;09/02/2026;101207;63;4821
268;02;11101;;44741;;268-02-11101-44741;268-02-11101-44741;;2;;39.638214;-8.817148;0;CENTRO HOSPITALAR BATALHA;;;BATALHA;BATALHA;1004;LEIRIA;10;;;;09/02/2026;100401;59;20000
268;02;11102;;14491;;268-02-11102-14491;268-02-11102-14491;;2;;39.893996;-8.40697;0;ANSIAO;;;CHAO DE COUCE;ANSIAO;1003;LEIRIA;10;;;;09/02/2026;100304;63;14000
268;02;11102;;14492;;268-02-11102-14492;268-02-11102-14492;;2;;39.893996;-8.40697;95;ANSIAO;;;CHAO DE COUCE;ANSIAO;1003;LEIRIA;10;;;;09/02/2026;100304;63;14000
268;02;11102;;14493;;268-02-11102-14493;268-02-11102-14493;;2;;39.893996;-8.40697;270;ANSIAO;;;CHAO DE COUCE;ANSIAO;1003;LEIRIA;10;;;;09/02/2026;100304;63;14000
268;02;11102;;14511;;268-02-11102-14511;268-02-11102-14511;;2;;39.942692;-8.663838;60;POMBAL INDUSTRIAL;;;POMBAL;POMBAL;1015;LEIRIA;10;;;;09/02/2026;101509;63;14000
268;02;11102;;14512;;268-02-11102-14512;268-02-11102-14512;;2;;39.942692;-8.663838;160;POMBAL INDUSTRIAL;;;POMBAL;POMBAL;1015;LEIRIA;10;;;;09/02/2026;101509;63;14000
268;02;11102;;14513;;268-02-11102-14513;268-02-11102-14513;;2;;39.942692;-8.663838;290;POMBAL INDUSTRIAL;;;POMBAL;POMBAL;1015;LEIRIA;10;;;;09/02/2026;101509;63;14000
268;02;11102;;14801;;268-02-11102-14801;268-02-11102-14801;;2;;39.795725;-8.591899;60;;;;UNIAO DAS FREGUESIAS DE SANTIAGO E SAO SIMAO DE LITEM E ALBERGARIA DOS DOZE;POMBAL;1015;LEIRIA;10;;;;09/02/2026;101519;;
268;02;11102;;14802;;268-02-11102-14802;268-02-11102-14802;;2;;39.795725;-8.591899;190;;;;UNIAO DAS FREGUESIAS DE SANTIAGO E SAO SIMAO DE LITEM E ALBERGARIA DOS DOZE;POMBAL;1015;LEIRIA;10;;;;09/02/2026;101519;;
268;02;11102;;14803;;268-02-11102-14803;268-02-11102-14803;;2;;39.795725;-8.591899;320;;;;UNIAO DAS FREGUESIAS DE SANTIAGO E SAO SIMAO DE LITEM E ALBERGARIA DOS DOZE;POMBAL;1015;LEIRIA;10;;;;09/02/2026;101519;;
268;02;11102;;64731;;268-02-11102-64731;268-02-11102-64731;;2;;40.062722;-8.18104;15;COENTRAL;;;UNIAO DAS FREGUESIAS DE CASTANHEIRA DE PERA E COENTRAL;CASTANHEIRA DE PERA;1007;LEIRIA;10;;;;09/02/2026;100703;63;3918
268;02;11102;;64732;;268-02-11102-64732;268-02-11102-64732;;2;;40.062722;-8.18104;95;COENTRAL;;;UNIAO DAS FREGUESIAS DE CASTANHEIRA DE PERA E COENTRAL;CASTANHEIRA DE PERA;1007;LEIRIA;10;;;;09/02/2026;100703;63;13158
268;02;11102;;64733;;268-02-11102-64733;268-02-11102-64733;;2;;40.062722;-8.18104;200;COENTRAL;;;UNIAO DAS FREGUESIAS DE CASTANHEIRA DE PERA E COENTRAL;CASTANHEIRA DE PERA;1007;LEIRIA;10;;;;09/02/2026;100703;63;14000
268;02;11500;;39511;;268-02-11500-39511;268-02-11500-39511;;2;;41.17496;-8.645474;40;GALIZA;;;RAMALDE;PORTO;1312;PORTO;13;;;;09/02/2026;131211;55;12470
268;02;11500;;39512;;268-02-11500-39512;268-02-11500-39512;;2;;41.17496;-8.645474;160;GALIZA;;;RAMALDE;PORTO;1312;PORTO;13;;;;09/02/2026;131211;55;13060
268;02;11500;;39513;;268-02-11500-39513;268-02-11500-39513;;2;;41.17496;-8.645474;280;GALIZA;;;RAMALDE;PORTO;1312;PORTO;13;;;;09/02/2026;131211;55;14000
268;02;11500;;45391;;268-02-11500-45391;268-02-11500-45391;;2;;41.157033;-8.627636;0;CENTRO COMERCIAL BRASILIA;;;UNIAO DAS FREGUESIAS DE CEDOFEITA SANTO ILDEFONSO SE MIRAGAIA SAO NICOLAU E VITORIA;PORTO;1312;PORTO;13;;;;09/02/2026;131217;59;34000
268;02;11500;;47621;;268-02-11500-47621;268-02-11500-47621;;2;;41.149027;-8.605613;0;VIA CATARINA SHOPPING;;;UNIAO DAS FREGUESIAS DE CEDOFEITA SANTO ILDEFONSO SE MIRAGAIA SAO NICOLAU E VITORIA;PORTO;1312;PORTO;13;;;;09/02/2026;131217;59;20000
268;02;11500;;47622;;268-02-11500-47622;268-02-11500-47622;;2;;41.149027;-8.605613;10;VIA CATARINA SHOPPING;;;UNIAO DAS FREGUESIAS DE CEDOFEITA SANTO ILDEFONSO SE MIRAGAIA SAO NICOLAU E VITORIA;PORTO;1312;PORTO;13;;;;09/02/2026;131217;59;20000
268;02;11500;;47661;;268-02-11500-47661;268-02-11500-47661;;2;;41.154814;-8.629678;0;CIDADE PORTO;;;UNIAO DAS FREGUESIAS DE LORDELO DO OURO E MASSARELOS;PORTO;1312;PORTO;13;;;;09/02/2026;131218;59;20000
268;02;11500;;47662;;268-02-11500-47662;268-02-11500-47662;;2;;41.154814;-8.629678;0;CIDADE PORTO;;;UNIAO DAS FREGUESIAS DE LORDELO DO OURO E MASSARELOS;PORTO;1312;PORTO;13;;;;09/02/2026;131218;59;20000
268;02;11500;;47663;;268-02-11500-47663;268-02-11500-47663;;2;;41.154814;-8.629678;0;CIDADE PORTO;;;UNIAO DAS FREGUESIAS DE LORDELO DO OURO E MASSARELOS;PORTO;1312;PORTO;13;;;;09/02/2026;131218;59;20000
268;02;11502;;26631;;268-02-11502-26631;268-02-11502-26631;;2;;41.31152;-8.59072;50;TROFA;;;UNIAO DAS FREGUESIAS DE BOUGADO (SAO MARTINHO E SANTIAGO);TROFA;1318;PORTO;13;;;;09/02/2026;131810;63;14000
268;02;11502;;26632;;268-02-11502-26632;268-02-11502-26632;;2;;41.31152;-8.59072;190;TROFA;;;UNIAO DAS FREGUESIAS DE BOUGADO (SAO MARTINHO E SANTIAGO);TROFA;1318;PORTO;13;;;;09/02/2026;131810;63;14000
268;02;11502;;26633;;268-02-11502-26633;268-02-11502-26633;;2;;41.31152;-8.59072;300;TROFA;;;UNIAO DAS FREGUESIAS DE BOUGADO (SAO MARTINHO E SANTIAGO);TROFA;1318;PORTO;13;;;;09/02/2026;131810;63;14000
268;02;11503;;44801;;268-02-11503-44801;268-02-11503-44801;;2;;41.120674;-8.618141;0;HOSPITAL PRIVADO GAIA IN;;;UNIAO DAS FREGUESIAS DE SANTA MARINHA E SAO PEDRO DA AFURADA;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131730;59;20000
268;02;11503;;47601;;268-02-11503-47601;268-02-11503-47601;;2;;41.11794;-8.62258;0;GAIA SHOPPING1;;;UNIAO DAS FREGUESIAS DE SANTA MARINHA E SAO PEDRO DA AFURADA;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131730;59;20000
268;02;11503;;47602;;268-02-11503-47602;268-02-11503-47602;;2;;41.11794;-8.62258;0;GAIA SHOPPING1;;;UNIAO DAS FREGUESIAS DE SANTA MARINHA E SAO PEDRO DA AFURADA;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131730;59;20000
268;02;11503;;47603;;268-02-11503-47603;268-02-11503-47603;;2;;41.11794;-8.62258;0;GAIA SHOPPING1;;;UNIAO DAS FREGUESIAS DE SANTA MARINHA E SAO PEDRO DA AFURADA;VILA NOVA DE GAIA;1317;PORTO;13;;;;09/02/2026;131730;59;20000
268;02;11504;;24721;;268-02-11504-24721;268-02-11504-24721;;2;;41.176041;-8.496484;50;VALONGO;;;VALONGO;VALONGO;1315;PORTO;13;;;;09/02/2026;131505;63;14000
268;02;11504;;24722;;268-02-11504-24722;268-02-11504-24722;;2;;41.176041;-8.496484;180;VALONGO;;;VALONGO;VALONGO;1315;PORTO;13;;;;09/02/2026;131505;63;12986
268;02;11504;;24723;;268-02-11504-24723;268-02-11504-24723;;2;;41.176041;-8.496484;310;VALONGO;;;VALONGO;VALONGO;1315;PORTO;13;;;;09/02/2026;131505;63;11385
268;02;11505;;25541;;268-02-11505-25541;268-02-11505-25541;;2;;41.35043;-8.27695;30;REVINHA_CASA_NOVA_070N2;;;REVINHADE;FELGUEIRAS;1303;PORTO;13;;;;09/02/2026;130319;63;14000
268;02;11505;;25542;;268-02-11505-25542;268-02-11505-25542;;2;;41.35043;-8.27695;120;REVINHA_CASA_NOVA_070N2;;;REVINHADE;FELGUEIRAS;1303;PORTO;13;;;;09/02/2026;130319;63;14000
268;02;11505;;25543;;268-02-11505-25543;268-02-11505-25543;;2;;41.35043;-8.27695;250;REVINHA_CASA_NOVA_070N2;;;REVINHADE;FELGUEIRAS;1303;PORTO;13;;;;09/02/2026;130319;63;14000
268;02;11505;;26171;;268-02-11505-26171;268-02-11505-26171;;2;;41.239007;-8.093757;0;SALVADOR_DO_MONTE_203N3;;;SALVADOR DO MONTE;AMARANTE;1301;PORTO;13;;;;09/02/2026;130129;63;12260
268;02;11505;;26172;;268-02-11505-26172;268-02-11505-26172;;2;;41.239007;-8.093757;90;SALVADOR_DO_MONTE_203N3;;;SALVADOR DO MONTE;AMARANTE;1301;PORTO;13;;;;09/02/2026;130129;63;14000
268;02;11505;;26173;;268-02-11505-26173;268-02-11505-26173;;2;;41.239007;-8.093757;260;SALVADOR_DO_MONTE_203N3;;;SALVADOR DO MONTE;AMARANTE;1301;PORTO;13;;;;09/02/2026;130129;63;14000
268;02;11505;;38521;;268-02-11505-38521;268-02-11505-38521;;2;;41.250308;-8.077183;90;AMARANTE;;;LOMBA;AMARANTE;1301;PORTO;13;;;;09/02/2026;130119;55;14000
268;02;11505;;38522;;268-02-11505-38522;268-02-11505-38522;;2;;41.250308;-8.077183;200;AMARANTE;;;LOMBA;AMARANTE;1301;PORTO;13;;;;09/02/2026;130119;55;14000
268;02;11505;;38523;;268-02-11505-38523;268-02-11505-38523;;2;;41.250308;-8.077183;330;AMARANTE;;;LOMBA;AMARANTE;1301;PORTO;13;;;;09/02/2026;130119;55;14000
268;02;11800;;33891;;268-02-11800-33891;268-02-11800-33891;;2;;42.085964;-8.322164;100;PENSO;;;PENSO;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160313;63;14000
268;02;11800;;33892;;268-02-11800-33892;268-02-11800-33892;;2;;42.085964;-8.322164;220;PENSO;;;PENSO;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160313;63;14000
268;02;11800;;33893;;268-02-11800-33893;268-02-11800-33893;;2;;42.085964;-8.322164;330;PENSO;;;PENSO;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160313;63;14000
268;02;11800;;37321;;268-02-11800-37321;268-02-11800-37321;;2;;41.94518;-8.666415;0;FRADEIRA A3;;;UNIAO DAS FREGUESIAS DE SAO JULIAO E SILVA;VALENCA;1608;VIANA DO CASTELO;16;;;;09/02/2026;160819;63;14000
268;02;11800;;37322;;268-02-11800-37322;268-02-11800-37322;;2;;41.94518;-8.666415;120;FRADEIRA A3;;;UNIAO DAS FREGUESIAS DE SAO JULIAO E SILVA;VALENCA;1608;VIANA DO CASTELO;16;;;;09/02/2026;160819;63;11897
268;02;11800;;37323;;268-02-11800-37323;268-02-11800-37323;;2;;41.94518;-8.666415;240;FRADEIRA A3;;;UNIAO DAS FREGUESIAS DE SAO JULIAO E SILVA;VALENCA;1608;VIANA DO CASTELO;16;;;;09/02/2026;160819;63;14000
268;02;11800;;37371;;268-02-11800-37371;268-02-11800-37371;;2;;42.092809;-8.291371;0;S PAIO-MELGACO;;;PADERNE;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160311;63;14000
268;02;11800;;37372;;268-02-11800-37372;268-02-11800-37372;;2;;42.092809;-8.291371;120;S PAIO-MELGACO;;;PADERNE;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160311;63;14000
268;02;11800;;37373;;268-02-11800-37373;268-02-11800-37373;;2;;42.092809;-8.291371;240;S PAIO-MELGACO;;;PADERNE;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160311;63;14000
268;02;11800;;57181;;268-02-11800-57181;268-02-11800-57181;;2;;42.127107;-8.239928;20;MELGACO_FRONTEIRA_158N2;;;UNIAO DAS FREGUESIAS DE CHAVIAES E PACOS;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160320;63;14000
268;02;11800;;57182;;268-02-11800-57182;268-02-11800-57182;;2;;42.127107;-8.239928;90;MELGACO_FRONTEIRA_158N2;;;UNIAO DAS FREGUESIAS DE CHAVIAES E PACOS;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160320;63;14000
268;02;11800;;57183;;268-02-11800-57183;268-02-11800-57183;;2;;42.127107;-8.239928;295;MELGACO_FRONTEIRA_158N2;;;UNIAO DAS FREGUESIAS DE CHAVIAES E PACOS;MELGACO;1603;VIANA DO CASTELO;16;;;;09/02/2026;160320;63;14000
268;02;11800;;57401;;268-02-11800-57401;268-02-11800-57401;;2;;41.864083;-8.196701;70;LINDOSO;;;LINDOSO;PONTE DA BARCA;1606;VIANA DO CASTELO;16;;;;09/02/2026;160612;63;14000
268;02;11800;;57402;;268-02-11800-57402;268-02-11800-57402;;2;;41.864083;-8.196701;275;LINDOSO;;;LINDOSO;PONTE DA BARCA;1606;VIANA DO CASTELO;16;;;;09/02/2026;160612;63;14000
268;02;11800;;57403;;268-02-11800-57403;268-02-11800-57403;;2;;41.864083;-8.196701;345;LINDOSO;;;LINDOSO;PONTE DA BARCA;1606;VIANA DO CASTELO;16;;;;09/02/2026;160612;63;14000
268;02;11800;;57441;;268-02-11800-57441;268-02-11800-57441;;2;;41.8989;-8.45182;5;SABADIM;;;SABADIM;ARCOS DE VALDEVEZ;1601;VIANA DO CASTELO;16;;;;09/02/2026;160133;63;12486
268;02;11800;;57442;;268-02-11800-57442;268-02-11800-57442;;2;;41.8989;-8.45182;150;SABADIM;;;SABADIM;ARCOS DE VALDEVEZ;1601;VIANA DO CASTELO;16;;;;09/02/2026;160133;63;14000
268;02;11800;;57443;;268-02-11800-57443;268-02-11800-57443;;2;;41.8989;-8.45182;280;SABADIM;;;SABADIM;ARCOS DE VALDEVEZ;1601;VIANA DO CASTELO;16;;;;09/02/2026;160133;63;10489
268;02;11800;;57511;;268-02-11800-57511;268-02-11800-57511;;2;;41.954453;-8.492568;0;COTAO_601N2;;;PADROSO;ARCOS DE VALDEVEZ;1601;VIANA DO CASTELO;16;;;;09/02/2026;160125;63;14000
268;02;11800;;57512;;268-02-11800-57512;268-02-11800-57512;;2;;41.954453;-8.492568;115;COTAO_601N2;;;PADROSO;ARCOS DE VALDEVEZ;1601;VIANA DO CASTELO;16;;;;09/02/2026;160125;63;14000
268;02;11800;;57513;;268-02-11800-57513;268-02-11800-57513;;2;;41.954453;-8.492568;235;COTAO_601N2;;;PADROSO;ARCOS DE VALDEVEZ;1601;VIANA DO CASTELO;16;;;;09/02/2026;160125;63;14000
268;02;11900;;34051;;268-02-11900-34051;268-02-11900-34051;;2;;41.50861;-7.774317;120;RIBEIRA_DE_PENA_BUSTELO_058N3;;;UNIAO DAS FREGUESIAS DE RIBEIRA DE PENA (SALVADOR) E SANTO ALEIXO DE ALEM-TAMEGA;RIBEIRA DE PENA;1709;VILA REAL;17;;;;09/02/2026;170909;63;13322
268;02;11900;;34052;;268-02-11900-34052;268-02-11900-34052;;2;;41.50861;-7.774317;240;RIBEIRA_DE_PENA_BUSTELO_058N3;;;UNIAO DAS FREGUESIAS DE RIBEIRA DE PENA (SALVADOR) E SANTO ALEIXO DE ALEM-TAMEGA;RIBEIRA DE PENA;1709;VILA REAL;17;;;;09/02/2026;170909;63;14000
268;02;11900;;34053;;268-02-11900-34053;268-02-11900-34053;;2;;41.50861;-7.774317;320;RIBEIRA_DE_PENA_BUSTELO_058N3;;;UNIAO DAS FREGUESIAS DE RIBEIRA DE PENA (SALVADOR) E SANTO ALEIXO DE ALEM-TAMEGA;RIBEIRA DE PENA;1709;VILA REAL;17;;;;09/02/2026;170909;63;14000
268;02;11900;;34111;;268-02-11900-34111;268-02-11900-34111;;2;;41.694499;-7.565603;70;VILELA TAMEGA;;;ANELHE;CHAVES;1703;VILA REAL;17;;;;09/02/2026;170302;63;14000
268;02;11900;;34112;;268-02-11900-34112;268-02-11900-34112;;2;;41.694499;-7.565603;180;VILELA TAMEGA;;;ANELHE;CHAVES;1703;VILA REAL;17;;;;09/02/2026;170302;63;14000
268;02;11900;;34113;;268-02-11900-34113;268-02-11900-34113;;2;;41.694499;-7.565603;345;VILELA TAMEGA;;;ANELHE;CHAVES;1703;VILA REAL;17;;;;09/02/2026;170302;63;14000
268;02;11900;;34151;;268-02-11900-34151;268-02-11900-34151;;2;;41.321277;-7.682175;30;ALVITES_IP4_RELOC_102N3;;;UNIAO DAS FREGUESIAS DE MOUCOS E LAMARES;VILA REAL;1714;VILA REAL;17;;;;09/02/2026;171434;63;14000
268;02;11900;;34152;;268-02-11900-34152;268-02-11900-34152;;2;;41.321277;-7.682175;120;ALVITES_IP4_RELOC_102N3;;;UNIAO DAS FREGUESIAS DE MOUCOS E LAMARES;VILA REAL;1714;VILA REAL;17;;;;09/02/2026;171434;63;14000
268;02;11900;;34153;;268-02-11900-34153;268-02-11900-34153;;2;;41.321277;-7.682175;240;ALVITES_IP4_RELOC_102N3;;;UNIAO DAS FREGUESIAS DE MOUCOS E LAMARES;VILA REAL;1714;VILA REAL;17;;;;09/02/2026;171434;63;14000
268;02;11900;;34331;;268-02-11900-34331;268-02-11900-34331;;2;;41.48025;-7.844233;0;CERVA_A7_270N3;;;UNIAO DAS FREGUESIAS DE CERVA E LIMOES;RIBEIRA DE PENA;1709;VILA REAL;17;;;;09/02/2026;170908;63;14000
268;02;11900;;34332;;268-02-11900-34332;268-02-11900-34332;;2;;41.48025;-7.844233;160;CERVA_A7_270N3;;;UNIAO DAS FREGUESIAS DE CERVA E LIMOES;RIBEIRA DE PENA;1709;VILA REAL;17;;;;09/02/2026;170908;63;14000
268;02;11900;;34333;;268-02-11900-34333;268-02-11900-34333;;2;;41.48025;-7.844233;260;CERVA_A7_270N3;;;UNIAO DAS FREGUESIAS DE CERVA E LIMOES;RIBEIRA DE PENA;1709;VILA REAL;17;;;;09/02/2026;170908;63;14000
268;02;11900;;37411;;268-02-11900-37411;268-02-11900-37411;;2;;41.498701;-7.635646;0;V POUCA AGUIAR CENTRO;;;VILA POUCA DE AGUIAR;VILA POUCA DE AGUIAR;1713;VILA REAL;17;;;;09/02/2026;171314;63;6001
268;02;11900;;37412;;268-02-11900-37412;268-02-11900-37412;;2;;41.498701;-7.635646;210;V POUCA AGUIAR CENTRO;;;VILA POUCA DE AGUIAR;VILA POUCA DE AGUIAR;1713;VILA REAL;17;;;;09/02/2026;171314;63;11744
268;02;11900;;37413;;268-02-11900-37413;268-02-11900-37413;;2;;41.498701;-7.635646;270;V POUCA AGUIAR CENTRO;;;VILA POUCA DE AGUIAR;VILA POUCA DE AGUIAR;1713;VILA REAL;17;;;;09/02/2026;171314;63;5352
268;02;11900;;38581;;268-02-11900-38581;268-02-11900-38581;;2;;41.351922;-7.894585;30;ERMELO;;;UNIAO DAS FREGUESIAS DE ERMELO E PARDELHAS;MONDIM DE BASTO;1705;VILA REAL;17;;;;09/02/2026;170510;55;14000
268;02;11900;;38582;;268-02-11900-38582;268-02-11900-38582;;2;;41.351922;-7.894585;130;ERMELO;;;UNIAO DAS FREGUESIAS DE ERMELO E PARDELHAS;MONDIM DE BASTO;1705;VILA REAL;17;;;;09/02/2026;170510;55;11024
268;02;11900;;38583;;268-02-11900-38583;268-02-11900-38583;;2;;41.351922;-7.894585;260;ERMELO;;;UNIAO DAS FREGUESIAS DE ERMELO E PARDELHAS;MONDIM DE BASTO;1705;VILA REAL;17;;;;09/02/2026;170510;55;14000
268;02;11900;;38941;;268-02-11900-38941;268-02-11900-38941;;2;;41.733065;-7.484281;20;CHAVES OESTE;;;SANTA MARIA MAIOR;CHAVES;1703;VILA REAL;17;;;;09/02/2026;170350;55;8624
268;02;11900;;38942;;268-02-11900-38942;268-02-11900-38942;;2;;41.733065;-7.484281;130;CHAVES OESTE;;;SANTA MARIA MAIOR;CHAVES;1703;VILA REAL;17;;;;09/02/2026;170350;55;8706
268;02;11900;;38943;;268-02-11900-38943;268-02-11900-38943;;2;;41.733065;-7.484281;225;CHAVES OESTE;;;SANTA MARIA MAIOR;CHAVES;1703;VILA REAL;17;;;;09/02/2026;170350;55;7802
268;02;11900;;39441;;268-02-11900-39441;268-02-11900-39441;;2;;41.43119;-7.68455;30;CARRICA;;;TELOES;VILA POUCA DE AGUIAR;1713;VILA REAL;17;;;;09/02/2026;171311;55;14000
